,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
46,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,47,Chronicle: 20 Greatest Hits,03GKkfyog7hnllilFS3jIV,1976-01-01,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"[['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']]",[80],[4768366],Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,66,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"[['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']]",[80],False,[4768366],0.773,0.543,0,-9.97,1,0.093,5.63e-06,0.175,0.802,115.997,160000,4
47,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,48,Curtain Call: The Hits,3eFDUa0q5bS0bYMp9LGJLk,2005-12-06,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],"[['detroit hip hop', 'hip hop', 'rap']]",[94],[50789465],Lose Yourself - Soundtrack Version,1a3xfVZyJnlKn4t65ccBbp,54,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],"[['detroit hip hop', 'hip hop', 'rap']]",[94],False,[50789465],0.703,0.746,2,-4.718,1,0.00535,1.8e-05,0.357,0.0655,171.387,321213,4
48,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,49,Pray 4 Love,4PocDl8UW41nVHOUntALFu,2020-04-03,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],[['florida rap']],[82],[2689385],Rags2Riches (feat. ATR Son Son),2j8SyqhAPS51rdaHfzme1b,33,"['Rod Wave', 'ATR Son Son']",['45TgXXqMDdF8BkjA83OM7z'],[['florida rap']],[82],False,[2689385],0.83,0.318,5,-16.374,0,0.316,0.0,0.0946,0.191,117.963,167161,4
49,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,50,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,2018-04-27,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],[35389830],rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,86,"['Post Malone', '21 Savage']",['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],True,[35389830],0.585,0.52,5,-6.136,0,0.124,7.01e-05,0.131,0.129,159.801,218147,4
50,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,51,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,2020-12-11,['Jack Harlow'],['2LIk90788K0zvyj2JJVwkJ'],"[['deep underground hip hop', 'kentucky hip hop', 'rap']]",[88],[1405834],Whats Poppin,6MmqHc3V7NlOyPmHPVfHLo,55,['Jack Harlow'],['2LIk90788K0zvyj2JJVwkJ'],"[['deep underground hip hop', 'kentucky hip hop', 'rap']]",[88],True,[1405834],0.923,0.602,11,-6.671,0,0.016,0.0,0.271,0.821,145.07,139741,4
51,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,52,BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e,2020-04-17,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],"[['north carolina hip hop', 'rap']]",[90],[8787956],ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,86,"['DaBaby', 'Roddy Ricch']",['4r63FhuTkUYltbVAg5TQnk'],"[['north carolina hip hop', 'rap']]",[90],True,[8787956],0.746,0.69,11,-7.956,1,0.247,0.0,0.101,0.497,89.977,181733,4
52,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,53,"good kid, m.A.A.d city (Deluxe)",3DGQ1iZ9XKUQxAUWjfC34w,2012,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[18990071],Money Trees,0AOvNRgl0SMfOibWA5bP8o,64,"['Kendrick Lamar', 'Jay Rock']",['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[18990071],0.716,0.531,7,-7.355,1,0.0703,0.0,0.224,0.344,71.994,386907,4
53,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,54,Scorpion,1ATL5GLyefJaxhQzSPVrLX,2018-06-29,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[59845429],God's Plan,6DCZcSspjsKoFjzjrWoCdn,84,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[59845429],0.754,0.449,7,-9.211,1,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
54,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,55,Pluto x Baby Pluto,48xpWR8K6CGpy3ETAym3pt,2020-11-13,"['Future', 'Lil Uzi Vert']","['1RyvyyTE3xzB2ZywiAwp0i', '4O15NlyKLIASxsJ0PrXPfz']","[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['melodic rap', 'philly rap', 'rap', 'trap']]","[91, 91]","[10978631, 12614983]",Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,80,"['Future', 'Lil Uzi Vert']","['1RyvyyTE3xzB2ZywiAwp0i', '4O15NlyKLIASxsJ0PrXPfz']","[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['melodic rap', 'philly rap', 'rap', 'trap']]","[91, 91]",True,"[10978631, 12614983]",0.752,0.658,0,-6.297,1,0.0421,0.0,0.0927,0.387,151.951,213520,4
55,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,56,Eternal Atake,7IyoGB8J31fvQDwGtHAq9m,2020-03-06,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[91],[12614983],Futsal Shuffle 2020 - Bonus Track,2fOlBMkWR7lXJfqp5VTbDG,66,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[91],True,[12614983],0.879,0.448,7,-8.57,0,0.0346,0.0,0.224,0.278,136.985,198913,4
56,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,57,Traveller,7lxHnls3yQNl8B9bILmHj7,2015-05-04,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],[3899943],Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,81,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],False,[3899943],0.392,0.37,9,-10.888,1,0.205,0.0096,0.0821,0.512,48.718,293293,4
57,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,58,Hall of Fame,7DRgfXDI7Uk4HKIEC1Z4lb,2021-06-25,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[92],[6276458],RAPSTAR,5YZlTyErRTk3wjfgu5lQGD,43,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[92],False,[6276458],0.744,0.57,1,-5.551,1,0.253,0.0,0.15,0.435,161.903,165926,4
58,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,59,Over It,1gdysQW3m9f0KCDMn0oY6X,2019-10-04,['Summer Walker'],['57LYzLEk2LcFghVwuWbcuS'],"[['pop', 'r&b']]",[85],[3023635],Girls Need Love (with Drake) - Remix,1ojr1OLeKFZo1LFd6jWAPm,36,"['Summer Walker', 'Drake']",['57LYzLEk2LcFghVwuWbcuS'],"[['pop', 'r&b']]",[85],False,[3023635],0.624,0.44,6,-9.472,0,0.353,1.14e-06,0.135,0.0782,96.681,222387,4
59,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,60,Legend - The Best Of Bob Marley And The Wailers,4jKeipwuUTjlx9USNYdhZn,2002-01-01,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],"[['reggae', 'roots reggae']]",[81],[10214694],Three Little Birds,7vggqxNKwd6xdRoYS0pQtM,67,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],"[['reggae', 'roots reggae']]",[81],False,[10214694],0.825,0.494,9,-10.486,1,0.00974,5.15e-06,0.0361,0.626,74.103,180440,4
60,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,61,Lover,1NAmidJlEaVgA3MpcPFYGq,2019-08-23,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[100],[47362363],ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,78,"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']",['06HL4z0CvFAxyc27GXpf02'],[['pop']],[100],False,[47362363],0.61,0.83,0,-4.105,1,0.033,0.0,0.118,0.728,182.162,193000,4
61,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,62,2014 Forest Hills Drive,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[90],[15414928],No Role Modelz,62vpWI1CHwFy7tMIcSStl8,88,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[90],True,[15414928],0.692,0.521,10,-8.465,0,0.301,0.0,0.0565,0.463,100.45,292987,4
62,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,63,Ctrl,76290XdXVF9rPzGdNRWdCh,2017-06-09,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],"[['pop', 'r&b', 'rap']]",[89],[6878745],Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,80,"['SZA', 'Travis Scott']",['7tYKF4w9nC0nq9CsPZTHyP'],"[['pop', 'r&b', 'rap']]",[89],True,[6878745],0.795,0.594,0,-6.2,1,0.112,0.0,0.162,0.409,135.002,275080,4
63,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,64,Top,6MbQdX6OomgQhZU6QCqMKW,2020-09-11,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"[['baton rouge rap', 'trap']]",[87],[8006717],Kacey Talk,1SF8piqsZWn86DajVKih8F,73,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"[['baton rouge rap', 'trap']]",[87],True,[8006717],0.877,0.607,10,-7.818,0,0.535,0.0,0.138,0.773,127.055,151249,4
64,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,65,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,2019-05-17,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],"[['pop', 'uk pop']]",[83],[9050961],Someone You Loved,7qEHsqek33rTcFNT9PFqLf,88,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],"[['pop', 'uk pop']]",[83],False,[9050961],0.501,0.405,1,-5.679,1,0.751,0.0,0.105,0.446,109.891,182161,4
65,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,66,Greatest Hits,1Gtf2hZQlOGVER16uemmzR,1988-11-29,['Journey'],['0rvjqX7ttXeg3mTy8Xscbt'],"[['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']]",[76],[4013102],Don't Stop Believin',5ehcf6UL1TkwozB386cRAp,58,['Journey'],['0rvjqX7ttXeg3mTy8Xscbt'],"[['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']]",[76],False,[4013102],0.494,0.805,4,-7.087,1,0.256,0.0,0.356,0.465,119.026,249093,4
66,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,67,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],[35389830],Congratulations,3a1lNhkSLSkpJE4MSHpDu9,84,"['Post Malone', 'Quavo']",['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],True,[35389830],0.63,0.804,6,-4.183,1,0.215,0.0,0.253,0.492,123.146,220293,4
67,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,68,Back In Black,6mUdeDZCsExyJLMdAfDuwh,1980-07-25,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],"[['australian rock', 'hard rock', 'rock']]",[85],[21816157],Back In Black,08mG3Y1vljYA6bvDt4Wqkj,85,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],"[['australian rock', 'hard rock', 'rock']]",[85],False,[21816157],0.31,0.7,9,-5.678,1,0.011,0.00965,0.0828,0.763,188.386,255493,4
68,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,69,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,2019-12-06,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"[['melodic rap', 'rap', 'trap']]",[87],[7311556],The Box,0nbXyq5TXYPCO7pr3N8S4I,85,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"[['melodic rap', 'rap', 'trap']]",[87],True,[7311556],0.896,0.586,10,-6.687,0,0.104,0.0,0.79,0.642,116.971,196653,4
69,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,70,dont smile at me,7fRrTyKvE4Skh93v97gtcU,2017-12-22,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],[54730757],ocean eyes,7hDVYcQq6MxkdJGweuCtl9,81,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"[['art pop', 'electropop', 'pop']]",[93],False,[54730757],0.511,0.363,4,-7.65,0,0.816,0.0317,0.084,0.169,144.892,200379,4
70,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,71,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],[90231430],Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],0.825,0.652,1,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4
71,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,72,When It's All Said And Done... Take Time,1otOJAtgvO5VCBL4Gykrrd,2021-03-12,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],"[['pop', 'r&b']]",[84],[1828740],Heartbreak Anniversary,27tDoZsybt3KvJWTDoW9id,71,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],"[['pop', 'r&b']]",[84],False,[1828740],0.443,0.459,0,-8.955,1,0.546,1.05e-06,0.307,0.565,87.064,198371,5
72,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,73,Thriller,2ANVost0y2y52ema1E9xAZ,1982-11-30,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"[['pop', 'r&b', 'soul']]",[85],[21137344],Billie Jean,7J1uxwnxfQLu4APicE5Rnj,65,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],"[['pop', 'r&b', 'soul']]",[85],False,[21137344],0.932,0.457,11,-9.62,0,0.0173,0.0436,0.0414,0.884,117.002,294227,4
73,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,74,?,2Ti79nwTsont5ZHfdxIzAm,2018-03-16,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"[['emo rap', 'miami hip hop']]",[91],[33466773],SAD!,3ee8Jmje8o58CHK66QrVC2,87,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"[['emo rap', 'miami hip hop']]",[91],True,[33466773],0.74,0.613,8,-4.88,1,0.258,0.00372,0.123,0.473,75.023,166606,4
74,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,75,Chilombo,5jlE1zlhT3mEWw0mRpN920,2020-03-06,['Jhené Aiko'],['5ZS223C6JyBfXasXxrRqOk'],"[['alternative r&b', 'dance pop', 'pop', 'r&b', 'urban contemporary']]",[82],[5104869],B.S. (feat. H.E.R.),63wx9vdskaXbYxyDx4oJCZ,74,"['Jhené Aiko', 'H.E.R.']",['5ZS223C6JyBfXasXxrRqOk'],"[['alternative r&b', 'dance pop', 'pop', 'r&b', 'urban contemporary']]",[82],True,[5104869],0.617,0.525,8,-10.426,0,0.554,1.1e-06,0.135,0.377,135.781,212867,4
75,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,76,Greatest Hits,3q6Bz38jmqRDkXI7j5Hb9Y,2008-05-20,['Tom Petty and the Heartbreakers'],['4tX2TplrkIP4v05BNC903e'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']]",[72],[2084192],Free Fallin',44Mmek058DbzJeVGt9q8iJ,37,['Tom Petty'],['4tX2TplrkIP4v05BNC903e'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']]",[72],False,[2084192],0.619,0.504,5,-11.562,1,0.0614,0.0,0.06,0.567,84.336,255680,4
76,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,77,Just Cause Y'all Waited 2,5F43IQLXSgg42XUIcuE9wF,2020-05-08,['Lil Durk'],['3hcs9uc56yIGFCSy9leWe7'],"[['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]",[89],[3405916],3 Headed Goat (feat. Lil Baby & Polo G),5BSUxDJ8HcOWZD2KfExs7b,43,"['Lil Durk', 'Lil Baby', 'Polo G']",['3hcs9uc56yIGFCSy9leWe7'],"[['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]",[89],False,[3405916],0.626,0.468,8,-8.784,0,0.23,0.0,0.0991,0.398,95.623,169532,5
77,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,78,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2011-11-15,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[59845429],Headlines,6LxSe8YmdPxy095Ux6znaQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[59845429],0.636,0.566,6,-7.16,0,0.365,0.000353,0.0917,0.425,151.894,235987,4
78,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,79,SAVAGE MODE II,6wTyGUWGCilBFZ837k5aRi,2020-10-02,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']","[['atl hip hop', 'rap', 'trap'], ['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[89, 83]","[10579065, 2780698]",Runnin,5SWnsxjhdcEDc7LJjq9UHk,80,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']","[['atl hip hop', 'rap', 'trap'], ['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[89, 83]",True,"[10579065, 2780698]",0.819,0.626,10,-4.574,0,0.00748,0.101,0.167,0.415,143.01,195906,4
79,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,80,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[91],[12614983],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[91],False,[12614983],0.722,0.614,11,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4
80,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,81,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,1998-01-01,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],[11808842],California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],True,[11808842],0.763,0.85,7,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4
81,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,82,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[18990071],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[18990071],0.908,0.621,1,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
82,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,83,KHALED KHALED,5kE2OAuUYGBqqzscqgBXXf,2021-04-30,['DJ Khaled'],['0QHgL1lAIqAw0HtD7YldmP'],"[['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],[6882995],POPSTAR (feat. Drake),1sbEeUY8KsdvgiQi26JBFz,69,"['DJ Khaled', 'Drake']",['0QHgL1lAIqAw0HtD7YldmP'],"[['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],True,[6882995],0.803,0.565,5,-4.711,0,0.0558,0.0,0.141,0.474,163.085,200221,4
83,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,84,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[90],[21540301],Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,56,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[90],False,[21540301],0.559,0.343,9,-13.072,0,0.0601,0.138,0.1,0.183,164.53,258693,4
84,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,85,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[90],[14726851],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[90],False,[14726851],0.799,0.539,1,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4
85,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,86,Slime Language 2,3ihwKkIMJWmmp1huNH0iWC,2021-04-16,"['Young Stoner Life', 'Young Thug', 'Gunna']","['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']","[['hip hop', 'rap', 'trap'], ['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap'], ['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']]","[72, 90, 89]","[68526, 6838669, 3726178]",Solid (feat. Drake),6rTInqW3YECMkQsBEHw4sd,79,"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']","['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']","[['hip hop', 'rap', 'trap'], ['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap'], ['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']]","[72, 90, 89]",True,"[68526, 6838669, 3726178]",0.887,0.485,11,-9.358,0,0.0392,0.0,0.141,0.328,125.987,215693,4
86,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,87,Dreamland,5bfpRtBW7RNRdsm3tRyl3R,2020-08-07,['Glass Animals'],['4yvcSjfu4PC0CYQyLy4wSq'],"[['gauze pop', 'indietronica', 'shiver pop']]",[86],[2298318],Heat Waves,3USxtqRwSYz57Ewm6wWRMp,90,['Glass Animals'],['4yvcSjfu4PC0CYQyLy4wSq'],"[['gauze pop', 'indietronica', 'shiver pop']]",[86],False,[2298318],0.761,0.525,11,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
87,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,88,1989,2QJmrSgbdM35R67eoGQo4j,2014-10-27,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[100],[47362363],Shake It Off,5xTtaWoae3wi06K5WfVUUH,73,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[100],False,[47362363],0.648,0.785,7,-5.414,1,0.0561,0.0,0.148,0.943,160.02,219200,4
88,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,89,High Off Life,4V6ur2bnlbPUvpjkTHTnMW,2020-05-14,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],[10978631],Life Is Good (feat. Drake),7N0mD5y6PRGNjcF8stOKMZ,53,"['Future', 'Drake']",['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],False,[10978631],0.69,0.568,2,-7.039,0,0.0918,0.0,0.143,0.573,142.017,237918,4
89,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,90,Destined 2 Win,3MEKpJ7wSSp6Z661ThjrUJ,2021-04-02,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],[4363730],Calling My Phone,3J8EOeKLTLXORtWPpOU5bE,85,"['Lil Tjay', '6LACK']",['6jGMq4yGs7aQzuGsMgVgZR'],"[['brooklyn drill', 'melodic rap', 'nyc rap']]",[86],True,[4363730],0.907,0.393,4,-7.636,0,0.451,1.35e-06,0.135,0.202,104.949,205458,4
